master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12_x,total_of_purchases,total_expenditure,Recency,Frequency,MonetaryValue,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments,interested_in_categories_12_y
1f669720-39ac-11ea-85d6-000d3a38a36f,Desktop,Offline,2019-07-09,2020-01-12,2019-01-12,2020-01-12,1,2,133.97,194.98,"[AKTIFCOCUK, COCUK, KADIN]",3,328.95,1335,1,328.95,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, KADIN]"
e49e6a12-b00f-11e9-9757-000d3a38a36f,Android App,Android App,2019-03-23,2020-02-06,2020-02-06,2019-03-23,1,1,69.98,94.98,[ERKEK],2,164.96,1310,1,164.96,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
465000e4-6227-11ea-9d1a-000d3a38a36f,Ios App,Offline,2020-01-03,2020-01-10,2020-03-22,2020-01-10,1,2,424.43,68.58,"[ERKEK, KADIN]",3,493.01,1337,1,493.01,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
1f73fa2a-f819-11e9-b138-000d3a38a36f,Android App,Mobile,2019-10-26,2020-02-10,2020-02-10,2019-10-26,2,1,59.99,241.54,"[AKTIFCOCUK, COCUK]",3,301.53,1306,1,301.53,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
2de57ca2-5659-11ea-b9b9-000d3a38a36f,Android App,Offline,2020-09-03,2020-04-07,2020-09-03,2020-04-07,1,1,35.48,339.99,"[ERKEK, AKTIFSPOR]",2,375.47,1249,1,375.47,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
41762548-7835-11ea-bfad-000d3a38a36f,Android App,Offline,2020-08-04,2020-01-12,2020-10-11,2020-01-12,3,1,108.48,361.96,"[ERKEK, KADIN, AKTIFSPOR]",4,470.44,1335,1,470.44,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
b9099954-9e8e-11e9-9897-000d3a38a36f,Mobile,Offline,2018-05-25,2020-05-07,2020-06-20,2020-05-07,5,3,322.7,1067.79,"[ERKEK, KADIN]",8,1390.49,1219,1,1390.49,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
3f33b5fc-f135-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-16,2020-05-07,2020-05-07,2019-09-12,1,2,230.73,149.99,[ERKEK],3,380.72,1219,1,380.72,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
a3ba6b6c-a188-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-23,2020-01-11,2020-10-30,2020-01-11,7,2,249.97,639.93,[ERKEK],9,889.9,1336,1,889.9,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
4bbac326-3094-11ea-a6ce-000d3a38a36f,Android App,Android App,2019-05-26,2020-02-06,2020-02-06,2019-09-20,2,7,566.38,386.67,[ERKEK],9,953.05,1310,1,953.05,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
0fb44f4e-a220-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-03,2020-01-12,2020-01-12,2019-06-03,2,1,79.99,539.94,[ERKEK],3,619.9300000000001,1335,1,619.9300000000001,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
4f27d3cc-b110-11e9-9757-000d3a38a36f,Mobile,Offline,2019-12-05,2020-05-09,2019-12-05,2020-05-09,1,1,149.98,139.99,"[ERKEK, COCUK]",2,289.97,1217,1,289.97,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK]"
50001284-2189-11ea-9618-000d3a38a36f,Android App,Android App,2019-08-31,2020-04-12,2020-04-12,2019-01-09,6,2,114.97,599.94,[ERKEK],8,714.9100000000001,1244,1,714.9100000000001,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
df611a8a-b16e-11e9-89fa-000d3a38a36f,Mobile,Offline,2019-03-13,2020-01-11,2020-03-26,2020-01-11,2,3,239.96,107.97,"[ERKEK, KADIN, AKTIFSPOR]",5,347.93,1336,1,347.93,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
ddbff69a-a5a9-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-24,2020-02-12,2019-02-24,2020-02-12,1,2,430.72,142.99,"[AKTIFCOCUK, ERKEK]",3,573.71,1304,1,573.71,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK]"
9dec1628-544c-11ea-b1db-000d3a38a36f,Desktop,Offline,2019-12-21,2020-01-12,2020-10-29,2020-01-12,1,4,621.44,71.81,"[ERKEK, AKTIFSPOR]",5,693.25,1335,1,693.25,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
659f6860-a524-11e9-a2fc-000d3a38a36f,Android App,Mobile,2017-01-28,2020-05-10,2020-05-10,2019-09-23,15,2,114.97,2872.06,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",17,2987.0299999999997,1216,1,2987.0299999999997,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
bee91ea0-543a-11ea-b1db-000d3a38a36f,Android App,Android App,2019-12-21,2020-01-12,2020-01-12,2020-10-21,1,2,366.71,153.99,"[ERKEK, KADIN, AKTIFSPOR]",3,520.7,1335,1,520.7,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
919d0f58-a169-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-21,2020-02-10,2020-02-10,2019-02-22,1,2,229.96,82.08,[ERKEK],3,312.04,1306,1,312.04,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b508fb90-2194-11ea-9618-000d3a38a36f,Android App,Offline,2019-10-15,2020-03-10,2020-06-13,2020-03-10,1,3,1046.93,49.99,"[ERKEK, COCUK, AKTIFSPOR]",4,1096.92,1277,1,1096.92,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK, AKTIFSPOR]"
164f83fc-1843-11ea-9213-000d3a38a36f,Android App,Android App,2019-11-16,2020-03-12,2020-03-12,2019-11-16,2,1,139.99,199.97,"[AKTIFCOCUK, ERKEK, COCUK]",3,339.96000000000004,1275,1,339.96000000000004,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK, COCUK]"
3e946810-a94d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-05-11,2020-02-09,2016-05-11,2020-02-09,1,1,79.97,59.99,"[COCUK, KADIN]",2,139.96,1307,1,139.96,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
3cae55ec-9dcc-11e9-9897-000d3a38a36f,Ios App,Offline,2016-05-22,2020-02-07,2020-01-03,2020-02-07,4,3,609.95,649.95,[ERKEK],7,1259.9,1309,1,1259.9,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
c6d9ad68-6e71-11ea-a8bb-000d3a38a36f,Android App,Offline,2020-03-25,2020-01-07,2020-03-04,2020-01-07,4,1,110.49,472.69,[ERKEK],5,583.18,1340,1,583.18,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
552ed588-60a4-11ea-8dd8-000d3a38a36f,Mobile,Mobile,2020-05-02,2020-05-10,2020-05-10,2020-09-02,5,1,19.99,1139.5,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",6,1159.49,1216,1,1159.49,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
3985092a-2b47-11ea-9d27-000d3a38a36f,Ios App,Ios App,2019-10-13,2020-01-07,2020-01-07,2019-10-13,2,1,59.99,285.45,[ERKEK],3,345.44,1340,1,345.44,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
4514d9da-3ac1-11ea-835a-000d3a38a36f,Mobile,Mobile,2019-11-11,2020-03-06,2020-03-06,2019-11-11,1,1,179.98,314.98,"[ERKEK, AKTIFSPOR]",2,494.96000000000004,1281,1,494.96000000000004,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
f2f5ede8-f118-11e9-9346-000d3a38a36f,Mobile,Mobile,2020-09-22,2020-05-10,2020-05-10,2020-09-22,1,1,40.49,43.19,"[COCUK, KADIN]",2,83.68,1216,1,83.68,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
2c904410-526f-11ea-956d-000d3a38a36f,Android App,Android App,2019-12-30,2020-01-07,2020-01-07,2019-12-30,2,1,134.98,149.98,"[COCUK, AKTIFSPOR]",3,284.96,1340,1,284.96,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, AKTIFSPOR]"
91a41f8c-aab0-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-09-07,2020-01-07,2020-01-07,2019-09-07,1,1,79.99,119.99,[ERKEK],2,199.98,1340,1,199.98,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
44bce73c-a540-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-06-29,2020-03-09,2020-06-18,2020-03-09,4,3,301.22,785.86,"[ERKEK, KADIN, AKTIFSPOR]",7,1087.08,1278,1,1087.08,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
2a743474-af9b-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-15,2020-03-10,2019-06-01,2020-03-10,2,2,250.47,199.98,"[AKTIFCOCUK, COCUK, KADIN]",4,450.45,1277,1,450.45,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, KADIN]"
20d0f32e-ded6-11ea-9c1f-000d3a38a36f,Mobile,Mobile,2020-01-07,2020-02-12,2020-02-12,2020-08-15,1,2,211.22,179.99,"[COCUK, KADIN]",3,391.21000000000004,1304,1,391.21000000000004,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
2e27c8b6-acbb-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-08-20,2020-03-09,2020-03-09,2020-02-27,6,3,540.7,1201.84,"[ERKEK, AKTIFSPOR]",9,1742.54,1278,1,1742.54,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
5fa954e8-ae7a-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-10-30,2020-04-06,2018-10-30,2020-04-06,1,1,89.99,229.97,[COCUK],2,319.96,1250,1,319.96,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
10a196c4-af3f-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-11-12,2020-01-12,2018-11-12,2020-01-12,1,3,390.97,99.99,[COCUK],4,490.96000000000004,1335,1,490.96000000000004,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
efe8400c-a6f3-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-09-28,2020-04-07,2014-02-10,2020-04-07,3,1,119.99,646.5,[ERKEK],4,766.49,1249,1,766.49,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
e899aea6-2d9b-11ea-8e71-000d3a38a36f,Android App,Android App,2019-09-29,2020-01-06,2020-01-06,2019-01-10,1,4,892.9,71.99,[ERKEK],5,964.89,1341,1,964.89,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
1e4d42ec-a58e-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-11-10,2020-02-11,2020-02-11,2019-01-12,4,1,259.98,780.6,"[AKTIFCOCUK, ERKEK, COCUK]",5,1040.58,1305,1,1040.58,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK, COCUK]"
03eff814-7b84-11ea-80af-000d3a38a36f,Mobile,Offline,2020-11-04,2020-01-09,2020-11-04,2020-01-09,1,1,200.49,97.99,[ERKEK],2,298.48,1338,1,298.48,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
f0acfba4-a6df-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-08-17,2020-04-11,2017-12-20,2020-04-11,4,2,231.95,244.93,"[COCUK, KADIN]",6,476.88,1245,1,476.88,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
09dcfad0-b152-11e9-9757-000d3a38a36f,Ios App,Offline,2019-01-18,2020-04-11,2020-07-14,2020-04-11,3,1,147.73,340.02,"[COCUK, KADIN]",4,487.75,1245,1,487.75,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
6ebc5dd6-5e0b-11ea-b81f-000d3a38a36f,Ios App,Offline,2020-11-03,2020-02-12,2020-06-23,2020-02-12,3,1,304.72,882.85,"[ERKEK, KADIN, AKTIFSPOR]",4,1187.5700000000002,1304,1,1187.5700000000002,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
203e3e6a-c538-11ea-9dde-000d3a38a36f,Mobile,Offline,2020-12-07,2020-01-11,2020-12-07,2020-01-11,4,1,149.99,179.92,"[COCUK, AKTIFSPOR]",5,329.90999999999997,1336,1,329.90999999999997,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, AKTIFSPOR]"
1705a846-a52d-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-28,2020-04-12,2020-04-12,2019-06-28,1,1,99.98,379.96,"[ERKEK, KADIN]",2,479.94,1244,1,479.94,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
540489c0-ab35-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-12-22,2020-05-11,2017-12-22,2020-05-11,1,2,363.68,189.98,[ERKEK],3,553.66,1215,1,553.66,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
f0e45650-afde-11e9-9757-000d3a38a36f,Mobile,Mobile,2017-01-14,2020-05-12,2020-05-12,2020-05-02,2,1,139.99,224.17,"[ERKEK, AKTIFSPOR]",3,364.15999999999997,1214,1,364.15999999999997,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
0a066a86-a582-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-02-16,2020-04-08,2019-02-18,2020-04-08,2,4,445.68,86.5,[ERKEK],6,532.1800000000001,1248,1,532.1800000000001,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
2d28ce00-9f2e-11e9-9897-000d3a38a36f,Ios App,Offline,2018-02-05,2020-01-11,2020-05-21,2020-01-11,3,2,179.98,536.97,[ERKEK],5,716.95,1336,1,716.95,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b8e5826e-5b1f-11ea-8bcb-000d3a38a36f,Android App,Android App,2020-10-01,2020-05-11,2020-05-11,2020-02-19,1,2,100.48,329.99,[ERKEK],3,430.47,1215,1,430.47,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
f80bc598-e8e2-11e9-8bb8-000d3a38a36f,Desktop,Offline,2019-07-10,2020-05-07,2019-07-10,2020-05-07,1,1,109.99,49.99,[ERKEK],2,159.98,1219,1,159.98,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
adefdbde-a1a2-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-24,2020-03-10,2020-05-25,2020-03-10,2,5,626.4,172.95,"[AKTIFCOCUK, COCUK, KADIN]",7,799.3499999999999,1277,1,799.3499999999999,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, KADIN]"
b39f54fa-1f57-11ea-87bf-000d3a38a36f,Desktop,Desktop,2019-12-04,2020-03-09,2020-03-09,2019-04-13,1,2,129.96,169.97,"[AKTIFCOCUK, ERKEK, COCUK]",3,299.93,1278,1,299.93,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK, COCUK]"
781aef48-b07b-11e9-9757-000d3a38a36f,Mobile,Mobile,2020-03-02,2020-03-09,2020-03-09,2020-03-02,1,1,179.98,69.99,[ERKEK],2,249.96999999999997,1278,1,249.96999999999997,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
c5da4998-78dc-11ea-b363-000d3a38a36f,Mobile,Offline,2020-07-04,2020-05-07,2020-07-04,2020-05-07,1,2,119.98,160.99,[COCUK],3,280.97,1219,1,280.97,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
bbb7fb06-5454-11ea-b1db-000d3a38a36f,Mobile,Mobile,2020-11-01,2020-03-12,2020-03-12,2020-11-01,1,1,19.99,184.96,"[ERKEK, AKTIFSPOR]",2,204.95000000000002,1275,1,204.95000000000002,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
5ff7ace4-ac43-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-05-30,2020-04-07,2020-01-07,2020-04-07,5,1,92.98,765.89,"[ERKEK, KADIN, AKTIFSPOR]",6,858.87,1249,1,858.87,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
2bf2cae2-a823-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-12-10,2020-05-11,2015-12-10,2020-05-11,1,7,570.93,69.99,"[COCUK, KADIN]",8,640.92,1215,1,640.92,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
7eb55d5a-6130-11ea-8dd8-000d3a38a36f,Android App,Offline,2020-02-20,2020-02-12,2020-02-20,2020-02-12,1,1,240.49,159.98,[ERKEK],2,400.47,1304,1,400.47,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
d465e7d0-2fdd-11ea-bb80-000d3a38a36f,Mobile,Offline,2019-11-23,2020-03-12,2020-04-30,2020-03-12,1,2,260.73,188.96,[ERKEK],3,449.69000000000005,1275,1,449.69000000000005,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
2827f9c8-f27e-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-19,2020-05-06,2020-05-06,2019-10-19,1,1,89.99,44.99,[AKTIFCOCUK],2,134.98,1220,1,134.98,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
41a6b36a-4f64-11ea-99ba-000d3a38a36f,Mobile,Mobile,2019-04-12,2020-04-07,2020-04-07,2019-04-12,3,1,229.98,296.97,"[ERKEK, AKTIFSPOR]",4,526.95,1249,1,526.95,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
96727254-d587-11ea-8606-000d3a38a36f,Mobile,Mobile,2020-03-08,2020-05-12,2020-05-12,2020-09-08,1,2,159.98,68.0,[ERKEK],3,227.98,1214,1,227.98,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
760a4cd4-afd7-11e9-9757-000d3a38a36f,Android App,Android App,2019-02-14,2020-05-07,2020-05-07,2020-01-02,9,3,293.44,1433.9,[ERKEK],12,1727.3400000000001,1219,1,1727.3400000000001,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b7b7e582-a73b-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-09-27,2020-03-11,2014-09-27,2020-03-11,1,2,281.22,128.94,[ERKEK],3,410.16,1276,1,410.16,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
2a1933c6-a9ec-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-08-05,2020-02-07,2019-10-26,2020-02-07,6,1,79.99,489.94,[COCUK],7,569.93,1309,1,569.93,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
a9a09b00-a160-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-21,2020-02-10,2020-02-10,2019-02-21,2,1,19.99,305.04,"[ERKEK, KADIN]",3,325.03000000000003,1306,1,325.03000000000003,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
dfb7fef6-b054-11e9-9757-000d3a38a36f,Android App,Offline,2018-10-14,2020-04-10,2020-01-03,2020-04-10,6,4,270.43,1093.49,[COCUK],10,1363.92,1246,1,1363.92,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
f81789aa-ad05-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-04-06,2020-02-12,2020-06-18,2020-02-12,5,5,540.43,916.7,"[ERKEK, COCUK, AKTIFSPOR]",10,1457.13,1304,1,1457.13,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK, AKTIFSPOR]"
7e5b4654-a816-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-09-17,2020-02-08,2020-02-08,2020-02-18,6,1,95.48,733.33,[AKTIFCOCUK],7,828.8100000000001,1308,1,828.8100000000001,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
4b1fee0e-a87d-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-05-02,2020-02-10,2016-05-02,2020-02-10,1,1,99.99,228.0,[AKTIFCOCUK],2,327.99,1306,1,327.99,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
c4b7404e-b0d5-11ea-b736-000d3a38a36f,Mobile,Offline,2020-06-17,2020-03-11,2020-06-17,2020-03-11,1,1,26.98,110.59,"[ERKEK, KADIN]",2,137.57,1276,1,137.57,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
e1954572-a1e4-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-03,2020-05-09,2020-08-06,2020-05-09,1,5,709.48,345.95,"[ERKEK, KADIN, AKTIFSPOR]",6,1055.43,1217,1,1055.43,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
62136cae-ae12-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-12-06,2020-04-06,2018-12-06,2020-04-06,1,1,19.99,89.99,[ERKEK],2,109.97999999999999,1250,1,109.97999999999999,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
46b16dfa-b1c1-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-18,2020-02-07,2020-02-07,2019-07-18,1,1,209.97,226.97,"[AKTIFCOCUK, COCUK]",2,436.94,1309,1,436.94,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
83d3cf9a-5bbf-11ea-be18-000d3a38a36f,Ios App,Ios App,2020-12-01,2020-05-08,2020-05-08,2020-12-01,1,1,119.99,359.96,[ERKEK],2,479.95,1218,1,479.95,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
894ee134-b1ed-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-22,2020-03-06,2020-03-06,2019-07-22,1,1,189.98,292.97,"[AKTIFCOCUK, AKTIFSPOR]",2,482.95000000000005,1281,1,482.95000000000005,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, AKTIFSPOR]"
564c5148-2e9e-11eb-a8d1-000d3a299ebf,Android App,Offline,2020-11-24,2020-02-12,2020-11-24,2020-02-12,1,1,149.99,125.99,[AKTIFCOCUK],2,275.98,1304,1,275.98,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
00263f1a-210a-11ea-b50a-000d3a38a36f,Android App,Android App,2019-04-08,2020-04-06,2020-04-06,2019-09-26,1,2,309.95,191.99,[ERKEK],3,501.94,1250,1,501.94,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
8fce8e24-a31f-11e9-a2fc-000d3a38a36f,Android App,Mobile,2017-11-21,2020-05-10,2020-05-10,2019-03-23,5,2,147.97,500.32,"[AKTIFCOCUK, AKTIFSPOR]",7,648.29,1216,1,648.29,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, AKTIFSPOR]"
a0148788-b09a-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-11-04,2020-05-07,2020-05-07,2019-09-20,1,2,179.98,107.76,"[AKTIFCOCUK, COCUK]",3,287.74,1219,1,287.74,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
58231944-9eb6-11e9-9897-000d3a38a36f,Mobile,Mobile,2019-10-07,2020-01-11,2020-01-11,2019-07-13,1,2,239.96,179.98,"[ERKEK, AKTIFSPOR]",3,419.94,1336,1,419.94,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
f7397aea-2076-11ea-87bf-000d3a38a36f,Mobile,Offline,2019-07-16,2020-04-11,2020-07-27,2020-04-11,2,7,1011.87,295.97,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",9,1307.8400000000001,1245,1,1307.8400000000001,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
32e873fc-25c7-11ea-b1c8-000d3a38a36f,Mobile,Mobile,2019-05-07,2020-04-08,2020-04-08,2019-05-07,4,1,59.99,359.96,[AKTIFCOCUK],5,419.95,1248,1,419.95,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
2ffe9d3e-a6fa-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-08-10,2020-01-12,2014-08-10,2020-01-12,1,1,110.49,168.26,[ERKEK],2,278.75,1335,1,278.75,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
c41e2fd4-5b36-11ea-99c8-000d3a38a36f,Mobile,Mobile,2020-01-22,2020-04-12,2020-04-12,2020-01-22,2,1,40.49,93.48,[COCUK],3,133.97,1244,1,133.97,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
047af6de-23ab-11ea-8523-000d3a38a36f,Android App,Android App,2019-04-03,2020-01-12,2020-01-12,2019-04-03,1,1,59.99,137.99,[ERKEK],2,197.98000000000002,1335,1,197.98000000000002,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b55a3564-d6da-11e9-93bc-000d3a38a36f,Android App,Android App,2019-02-09,2020-03-12,2020-03-12,2019-02-09,3,1,359.0,749.97,[ERKEK],4,1108.97,1275,1,1108.97,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
ffd1553a-1ed0-11ea-81ff-000d3a38a36f,Mobile,Mobile,2019-03-19,2020-01-12,2020-01-12,2019-03-19,1,1,149.98,199.99,[ERKEK],2,349.97,1335,1,349.97,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
8675b634-26cf-11ea-aaaa-000d3a38a36f,Ios App,Ios App,2019-09-14,2020-04-09,2020-04-09,2019-09-15,2,2,219.98,115.98,[COCUK],4,335.96,1247,1,335.96,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
d191b78e-283d-11ea-b87a-000d3a38a36f,Android App,Android App,2019-03-20,2020-02-12,2020-02-12,2020-11-26,4,3,775.66,1476.35,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",7,2252.0099999999998,1304,1,2252.0099999999998,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
0b72af8c-fff1-11e9-a5e8-000d3a38a36f,Android App,Offline,2019-10-27,2020-05-07,2019-10-11,2020-05-07,1,2,189.98,179.99,[AKTIFCOCUK],3,369.97,1219,1,369.97,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
e4613a6a-ae62-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-10-26,2020-02-09,2019-09-11,2020-02-09,3,2,103.47,358.98,[ERKEK],5,462.45000000000005,1307,1,462.45000000000005,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
56c7d6b6-2084-11ea-87bf-000d3a38a36f,Android App,Android App,2019-09-25,2020-01-09,2020-01-09,2019-12-21,6,2,134.98,743.36,[ERKEK],8,878.34,1338,1,878.34,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
2b742a8e-98c8-11ea-b97a-000d3a38a36f,Android App,Offline,2020-05-18,2020-01-08,2020-05-18,2020-01-08,1,1,39.99,69.99,[COCUK],2,109.97999999999999,1339,1,109.97999999999999,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
