,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12_x,total_of_purchases,total_expenditure,Recency,Frequency,MonetaryValue,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments,interested_in_categories_12_y
2813,287be544-a763-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2014-09-28,2020-11-07,2020-11-07,2019-12-28,6.0,1,89.99,570.89,"[ERKEK, KADIN]",7.0,660.88,1035,1,660.88,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2814,84c2ad42-aea2-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-12-11,2021-02-18,2019-11-11,2021-02-18,3.0,3,428.84,399.97,[KADIN],6.0,828.81,932,1,828.81,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2815,7e91e546-5bae-11ea-a8b5-000d3a38a36f,Android App,Android App,2020-01-23,2020-11-24,2020-11-24,2020-01-23,1.0,1,90.49,127.99,[KADIN],2.0,218.48,1018,1,218.48,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2816,5867f2a0-d717-11e9-93bc-000d3a38a36f,Android App,Offline,2019-09-13,2021-03-31,2020-05-07,2021-03-31,3.0,3,365.75,688.88,"[KADIN, AKTIFSPOR]",6.0,1054.63,891,1,1054.63,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2817,0c0e8954-241b-11ea-a30f-000d3a38a36f,Ios App,Ios App,2019-11-17,2020-10-06,2020-10-06,2019-11-17,5.0,1,129.99,500.9,"[COCUK, KADIN]",6.0,630.89,1067,1,630.89,2,3,1,6,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
2818,b0b5005e-b0ea-11e9-9757-000d3a38a36f,Mobile,Mobile,2018-09-13,2021-04-19,2021-04-19,2020-01-30,8.5,2,265.47,1237.87,"[COCUK, KADIN, AKTIFSPOR]",10.5,1503.34,872,1,1503.34,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
2819,3a42773c-5421-11ea-b1db-000d3a38a36f,Android App,Android App,2018-05-15,2021-01-19,2021-01-19,2020-04-02,8.5,1,59.99,1934.76,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",9.5,1994.75,962,1,1994.75,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
2820,83a254a6-7073-11ea-8369-000d3a38a36f,Ios App,Ios App,2020-08-02,2021-02-14,2021-02-14,2020-12-07,1.0,2,220.98,359.9,"[KADIN, AKTIFSPOR]",3.0,580.88,936,1,580.88,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2821,7dc17caa-6f52-11ea-b40c-000d3a38a36f,Mobile,Offline,2020-02-14,2020-07-15,2020-03-07,2020-07-15,5.0,2,100.48,321.95,"[AKTIFCOCUK, ERKEK, KADIN]",7.0,422.43,1150,1,422.43,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN]"
2822,2a9331e8-dcaf-11ea-9c1f-000d3a38a36f,Android App,Android App,2020-12-08,2021-03-21,2021-03-21,2020-12-08,1.0,1,40.49,179.99,[KADIN],2.0,220.48000000000002,901,1,220.48000000000002,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2823,0f71f806-f2b6-11e9-9346-000d3a38a36f,Android App,Android App,2019-07-09,2020-09-11,2020-09-11,2019-07-09,2.0,2,200.25,245.93,"[KADIN, AKTIFSPOR]",4.0,446.18,1092,1,446.18,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2824,8fad00e2-abf3-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-02-28,2021-02-27,2021-02-27,2020-07-06,5.0,1,276.44,516.3,"[KADIN, AKTIFSPOR]",6.0,792.74,923,1,792.74,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2825,07e0d38c-aed2-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-11-09,2020-08-23,2019-11-09,2020-08-23,1.0,1,438.99,12.99,"[KADIN, AKTIFSPOR]",2.0,451.98,1111,1,451.98,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2826,b2892fbe-b48a-11ea-a78c-000d3a38a36f,Ios App,Ios App,2020-06-22,2021-05-27,2021-05-27,2020-06-22,1.0,1,19.99,93.49,[KADIN],2.0,113.47999999999999,834,1,113.47999999999999,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2827,fa14c7d4-ab6d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-11-24,2020-06-29,2017-11-24,2020-06-29,1.0,1,150.48,129.98,"[KADIN, AKTIFSPOR]",2.0,280.46,1166,1,280.46,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2828,8c3e3a8c-18a0-11eb-8d74-000d3a38a36f,Android App,Offline,2020-10-28,2020-11-20,2020-10-28,2020-11-20,1.0,2,189.97,569.97,"[ERKEK, KADIN, AKTIFSPOR]",3.0,759.94,1022,1,759.94,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2829,e9ee56a0-2416-11ea-a30f-000d3a38a36f,Mobile,Mobile,2019-02-24,2020-12-30,2020-12-30,2019-02-24,1.0,1,59.99,139.99,[KADIN],2.0,199.98000000000002,982,1,199.98000000000002,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2830,96538adc-b56c-11ea-a78c-000d3a38a36f,Mobile,Desktop,2020-06-23,2021-01-31,2021-01-31,2020-06-23,3.0,1,279.99,406.92,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",4.0,686.9100000000001,950,1,686.9100000000001,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
2831,21b541ce-11b7-11ea-af12-000d3a38a36f,Mobile,Offline,2019-09-11,2020-12-17,2020-05-23,2020-12-17,2.0,2,216.97,248.97,"[ERKEK, KADIN]",4.0,465.94,995,1,465.94,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2832,15d1f2fa-19de-11eb-8d74-000d3a38a36f,Desktop,Desktop,2020-10-29,2020-11-16,2020-11-16,2020-10-29,1.0,1,25.98,99.99,"[ERKEK, KADIN, AKTIFSPOR]",2.0,125.97,1026,1,125.97,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2833,cad85054-59a3-11eb-9e65-000d3a38a36f,Desktop,Desktop,2021-01-18,2021-03-14,2021-03-14,2021-01-18,1.0,1,59.99,296.91,"[KADIN, AKTIFSPOR]",2.0,356.90000000000003,908,1,356.90000000000003,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2834,3782f898-66fd-11ea-9d38-000d3a38a36f,Ios App,Ios App,2020-01-15,2021-03-21,2021-03-21,2020-12-29,2.0,2,148.97,238.9,[KADIN],4.0,387.87,901,1,387.87,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2835,211e4518-5bd0-11ea-b95e-000d3a38a36f,Android App,Android App,2019-10-19,2020-11-21,2020-11-21,2020-01-13,1.0,2,137.97,207.48,"[ERKEK, KADIN]",3.0,345.45,1021,1,345.45,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2836,2a033c6a-bdf0-11ea-aa61-000d3a38a36f,Android App,Android App,2017-06-19,2020-06-08,2020-06-08,2020-04-07,8.5,1,49.99,982.86,"[ERKEK, KADIN, AKTIFSPOR]",9.5,1032.85,1187,1,1032.85,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2837,7343fd9e-d631-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-18,2020-06-19,2020-06-19,2019-08-18,1.0,1,79.97,177.88,[KADIN],2.0,257.85,1176,1,257.85,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
2838,e40c9932-a55d-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-14,2021-04-29,2021-04-29,2019-09-03,8.0,1,79.99,2637.88,"[ERKEK, KADIN, AKTIFSPOR]",9.0,2717.87,862,1,2717.87,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2839,8ee5cb92-ae70-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-29,2020-09-14,2018-10-29,2020-09-14,1.0,2,309.96,350.98,"[KADIN, AKTIFSPOR]",3.0,660.94,1089,1,660.94,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2840,46411f18-3268-11eb-ad60-000d3a38a36f,Android App,Offline,2020-11-29,2021-03-14,2021-02-01,2021-03-14,3.0,1,149.99,432.95,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",4.0,582.94,908,1,582.94,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
2841,2d53039c-b0c1-11e9-9757-000d3a38a36f,Android App,Android App,2019-03-28,2020-05-31,2020-05-31,2019-03-28,2.0,1,199.98,410.95,"[KADIN, AKTIFSPOR]",3.0,610.93,1195,1,610.93,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2842,18cf56dc-a75c-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-10-01,2020-11-07,2020-03-07,2020-11-07,8.0,1,79.99,772.83,[KADIN],9.0,852.82,1035,1,852.82,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2843,2ae68534-22f9-11ea-8523-000d3a38a36f,Ios App,Ios App,2019-10-10,2020-06-17,2020-06-17,2019-10-10,3.0,1,139.99,603.84,"[KADIN, AKTIFSPOR]",4.0,743.83,1178,1,743.83,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2844,f5f2f0f6-a332-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-25,2021-05-27,2021-05-27,2020-07-18,2.0,3,453.36,364.97,[KADIN],5.0,818.33,834,1,818.33,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2845,8b80edc6-9748-11ea-a9c8-000d3a38a36f,Ios App,Offline,2020-11-05,2021-05-28,2020-11-05,2021-05-28,1.0,1,211.96,297.9,"[COCUK, KADIN]",2.0,509.86,833,1,509.86,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
2846,21ace914-ad2d-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2019-04-24,2020-10-17,2020-10-17,2019-04-24,2.0,1,39.99,168.98,[KADIN],3.0,208.97,1056,1,208.97,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2847,27eb7e24-2912-11ea-b87a-000d3a38a36f,Desktop,Desktop,2019-07-16,2021-07-04,2021-07-04,2019-07-16,2.0,1,69.99,419.98,[KADIN],3.0,489.97,796,1,489.97,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2848,7b9fbd46-a7f8-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-07-13,2021-05-27,2015-07-13,2021-05-27,1.0,3,398.4,134.46,"[AKTIFCOCUK, KADIN]",4.0,532.86,834,1,532.86,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
2849,2b3007a4-a97d-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2018-09-13,2020-07-28,2020-07-28,2019-11-30,2.0,1,79.99,271.98,"[ERKEK, KADIN]",3.0,351.97,1137,1,351.97,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2850,ff0e72c2-2759-11ea-aaaa-000d3a38a36f,Desktop,Offline,2019-08-20,2021-04-26,2021-04-19,2021-04-26,1.0,2,109.98,204.97,"[ERKEK, KADIN]",3.0,314.95,865,1,314.95,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
2851,d32de73e-d608-11e9-93bc-000d3a38a36f,Mobile,Offline,2019-02-17,2021-02-24,2019-07-08,2021-02-24,1.0,2,249.98,59.99,[KADIN],3.0,309.96999999999997,926,1,309.96999999999997,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2852,e69971c8-a901-11e9-a2fc-000d3a38a36f,Android App,Desktop,2015-12-09,2021-05-18,2021-05-18,2020-01-01,8.5,1,139.98,3326.49,"[COCUK, KADIN, AKTIFSPOR]",9.5,3466.47,843,1,3466.47,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
2853,746a1ef6-1a29-11ea-941b-000d3a38a36f,Mobile,Mobile,2019-11-27,2021-01-01,2021-01-01,2019-11-27,2.0,1,139.99,299.98,[KADIN],3.0,439.97,980,1,439.97,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2854,0b081d38-5baa-11ea-b2b6-000d3a38a36f,Desktop,Desktop,2020-01-19,2021-05-19,2021-05-19,2020-01-19,5.0,1,59.99,789.2,[KADIN],6.0,849.19,842,1,849.19,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2855,c5266ee4-220d-11ea-ba6f-000d3a38a36f,Android App,Android App,2019-04-03,2021-05-25,2021-05-25,2019-10-28,6.0,2,249.98,1413.76,"[KADIN, AKTIFSPOR]",8.0,1663.74,836,1,1663.74,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2856,fc0d7d2c-a989-11ea-b736-000d3a38a36f,Android App,Android App,2019-10-08,2021-03-20,2021-03-20,2021-02-03,3.0,2,370.95,216.97,"[ERKEK, KADIN]",5.0,587.92,902,1,587.92,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
2857,1ac93b6e-af2d-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-11,2020-12-13,2020-12-13,2019-03-11,1.0,1,102.98,83.99,[KADIN],2.0,186.97,999,1,186.97,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2858,896f7aa8-5588-11eb-9e65-000d3a38a36f,Android App,Offline,2021-02-14,2021-02-17,2021-02-14,2021-02-17,1.0,1,79.99,125.98,[KADIN],2.0,205.97,933,1,205.97,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2859,369b2a94-2392-11ea-8523-000d3a38a36f,Android App,Android App,2021-03-13,2021-04-16,2021-04-16,2021-03-13,3.0,1,66.87,104.97,[KADIN],4.0,171.84,875,1,171.84,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2860,c0854ef8-ddd1-11e9-a848-000d3a38a36f,Ios App,Ios App,2019-09-21,2021-02-16,2021-02-16,2019-09-21,4.0,1,259.97,821.91,"[ERKEK, KADIN, AKTIFSPOR]",5.0,1081.88,934,1,1081.88,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2861,6a2b71d6-255b-11eb-872a-000d3a38a36f,Desktop,Offline,2020-12-11,2021-05-28,2020-12-11,2021-05-28,1.0,1,325.87,39.99,"[KADIN, AKTIFSPOR]",2.0,365.86,833,1,365.86,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2862,61fe7e54-a9a6-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-11-01,2021-06-04,2020-06-30,2021-06-04,3.0,4,664.95,265.95,"[KADIN, AKTIFSPOR]",7.0,930.9000000000001,826,1,930.9000000000001,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2863,a1672a2a-b070-11e9-9757-000d3a38a36f,Mobile,Offline,2019-04-13,2021-04-28,2019-04-13,2021-04-28,1.0,5,1803.57,194.99,"[ERKEK, KADIN, AKTIFSPOR]",6.0,1998.56,863,1,1998.56,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2864,9350d0b8-a7ff-11e9-a2fc-000d3a38a36f,Mobile,Offline,2015-07-30,2020-08-06,2017-06-30,2020-08-06,2.0,3,270.96,107.48,"[COCUK, KADIN]",5.0,378.44,1128,1,378.44,2,3,1,6,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
2865,1700e564-d6d7-11e9-93bc-000d3a38a36f,Ios App,Offline,2020-01-04,2020-07-14,2020-01-04,2020-07-14,1.0,1,60.49,241.98,[KADIN],2.0,302.46999999999997,1151,1,302.46999999999997,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
2866,c251f332-9f9a-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-09-20,2021-04-18,2021-04-18,2020-09-23,8.5,3,559.93,1892.67,"[KADIN, AKTIFSPOR]",11.5,2452.6,873,1,2452.6,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2867,9ec6631c-a111-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-16,2021-04-21,2021-04-21,2019-12-31,6.0,2,189.98,1077.46,"[AKTIFCOCUK, ERKEK, KADIN]",8.0,1267.44,870,1,1267.44,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN]"
2868,6ac94b28-b508-11e9-9c4b-000d3a38a36f,Android App,Android App,2019-09-19,2020-06-25,2020-06-25,2019-09-19,5.0,1,19.99,651.96,"[ERKEK, KADIN, AKTIFSPOR]",6.0,671.95,1170,1,671.95,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2869,c93d2192-beea-11ea-a18f-000d3a38a36f,Ios App,Ios App,2020-05-07,2020-11-08,2020-11-08,2020-05-07,1.0,1,50.49,284.0,"[KADIN, AKTIFSPOR]",2.0,334.49,1034,1,334.49,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2870,763f975c-a58e-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-02-07,2020-10-18,2018-06-05,2020-10-18,4.0,11,981.62,453.99,"[ERKEK, COCUK, KADIN]",15.0,1435.6100000000001,1055,1,1435.6100000000001,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
2871,2a50c1be-d6f2-11e9-93bc-000d3a38a36f,Android App,Android App,2019-04-09,2020-07-22,2020-07-22,2019-04-09,1.0,1,79.99,179.97,"[ERKEK, KADIN]",2.0,259.96,1143,1,259.96,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2872,36be0c0e-9d54-11e9-9897-000d3a38a36f,Android App,Offline,2019-06-21,2021-06-01,2020-11-06,2021-06-01,2.0,3,161.36,222.97,"[COCUK, KADIN]",5.0,384.33000000000004,829,1,384.33000000000004,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
2873,fdfb5854-1f8f-11ea-87bf-000d3a38a36f,Mobile,Mobile,2019-07-08,2021-03-21,2021-03-21,2019-07-08,1.0,1,109.96,468.99,[KADIN],2.0,578.95,901,1,578.95,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2874,30f4af6e-c6a5-11ea-9d14-000d3a38a36f,Mobile,Mobile,2020-07-15,2021-03-04,2021-03-04,2020-07-15,1.0,1,399.0,202.45,[KADIN],2.0,601.45,918,1,601.45,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2875,bdcd7764-a779-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-10-19,2020-06-11,2014-10-19,2020-06-11,1.0,2,688.68,190.0,"[ERKEK, KADIN, AKTIFSPOR]",3.0,878.68,1184,1,878.68,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2876,47edac9e-2752-11eb-8a9b-000d3a38a36f,Ios App,Ios App,2020-11-15,2020-11-25,2020-11-25,2020-11-15,1.0,2,340.96,267.94,"[ERKEK, KADIN, AKTIFSPOR]",3.0,608.9,1017,1,608.9,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2877,e85cc54c-b1f7-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-23,2020-10-11,2020-10-11,2020-09-27,6.0,1,50.49,509.36,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",7.0,559.85,1062,1,559.85,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
2878,25fd4b00-a40c-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-12-04,2021-03-02,2021-03-02,2019-12-04,3.0,1,154.98,203.95,"[AKTIFCOCUK, COCUK, KADIN]",4.0,358.92999999999995,920,1,358.92999999999995,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
2879,abdbf684-2ac8-11ea-9d27-000d3a38a36f,Mobile,Mobile,2019-05-07,2021-02-18,2021-02-18,2019-11-11,2.0,2,159.97,539.38,"[ERKEK, KADIN]",4.0,699.35,932,1,699.35,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2880,92f1ecd0-d723-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-14,2021-03-14,2021-03-14,2019-09-14,1.0,1,59.99,339.95,"[ERKEK, KADIN]",2.0,399.94,908,1,399.94,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
2881,09e53f46-aa05-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-09-14,2021-05-23,2021-05-23,2020-06-27,1.0,3,319.94,283.67,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",4.0,603.61,838,1,603.61,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
2882,2cf598cc-2ba2-11ea-853d-000d3a38a36f,Ios App,Ios App,2019-11-30,2020-09-25,2020-09-25,2019-11-30,2.0,1,239.98,377.93,"[ERKEK, KADIN]",3.0,617.91,1078,1,617.91,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2883,5e99865c-860c-11eb-b8f7-000d3a38a36f,Mobile,Mobile,2021-03-15,2021-05-20,2021-05-20,2021-03-15,3.0,1,221.21,393.72,"[ERKEK, KADIN]",4.0,614.9300000000001,841,1,614.9300000000001,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
2884,3e8dba14-a705-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-09-08,2020-08-11,2020-04-09,2020-08-11,5.0,2,832.95,734.4,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",7.0,1567.35,1123,1,1567.35,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
2885,66c5d2ce-eabf-11ea-9047-000d3a38a36f,Android App,Android App,2020-08-30,2020-10-24,2020-10-24,2020-04-09,5.0,1,30.49,410.93,"[KADIN, AKTIFSPOR]",6.0,441.42,1049,1,441.42,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2886,f2300d3c-b150-11ea-b736-000d3a38a36f,Mobile,Mobile,2020-06-18,2021-05-29,2021-05-29,2020-02-07,1.0,2,340.69,42.49,"[ERKEK, COCUK, KADIN]",3.0,383.18,832,1,383.18,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
2887,bd34736e-ab22-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-04-10,2020-11-13,2020-11-13,2019-11-24,3.0,1,144.98,269.94,[KADIN],4.0,414.91999999999996,1029,1,414.91999999999996,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
2888,7b2dc002-9eb0-11e9-9897-000d3a38a36f,Ios App,Offline,2019-03-29,2020-11-27,2020-11-10,2020-11-27,5.0,2,221.45,616.19,"[COCUK, KADIN]",7.0,837.6400000000001,1015,1,837.6400000000001,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
2889,1384b0c2-5b49-11ea-bd35-000d3a38a36f,Mobile,Offline,2020-01-13,2021-05-18,2020-05-14,2021-05-18,1.0,3,270.95,64.99,"[ERKEK, KADIN]",4.0,335.94,843,1,335.94,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
2890,a57f4302-b1a8-11e9-89fa-000d3a38a36f,Android App,Offline,2019-07-08,2020-04-11,2020-07-09,2020-04-11,2.0,109,10239.46,143.98,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",111.0,10383.439999999999,1245,1,10383.439999999999,1,3,2,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
2891,cc63c5da-b0fc-11e9-9757-000d3a38a36f,Android App,Offline,2019-05-05,2020-06-09,2019-05-05,2020-06-09,1.0,4,1029.15,95.38,"[KADIN, AKTIFSPOR]",5.0,1124.5300000000002,1186,1,1124.5300000000002,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
2892,447654c4-aacd-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2020-01-18,2020-06-17,2020-06-17,2020-02-17,1.0,4,311.67,190.46,"[ERKEK, KADIN, AKTIFSPOR]",5.0,502.13,1178,1,502.13,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
2893,b45a6b4e-af33-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-08-12,2021-03-20,2018-08-12,2021-03-20,1.0,2,190.86,134.99,"[ERKEK, KADIN]",3.0,325.85,902,1,325.85,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
2894,0a1407b0-3c93-11ea-b550-000d3a38a36f,Android App,Offline,2019-07-25,2021-05-01,2020-05-18,2021-05-01,2.0,2,190.86,363.95,[KADIN],4.0,554.81,860,1,554.81,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2895,90376054-a8c2-11e9-a2fc-000d3a38a36f,Android App,Offline,2015-06-28,2021-05-27,2021-01-19,2021-05-27,8.5,1,60.88,1122.2,[KADIN],9.5,1183.0800000000002,834,1,1183.0800000000002,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2896,260ac564-9d36-11e9-9897-000d3a38a36f,Android App,Android App,2017-05-03,2021-04-28,2021-04-28,2021-11-02,8.0,7,907.7,1022.03,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",15.0,1929.73,863,1,1929.73,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
2897,38ab735a-adf1-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-03-10,2020-10-11,2018-03-10,2020-10-11,1.0,2,159.98,84.78,"[ERKEK, KADIN]",3.0,244.76,1062,1,244.76,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
2898,1348781e-134b-11ea-a001-000d3a38a36f,Android App,Android App,2019-08-07,2021-05-17,2021-05-17,2020-11-21,6.0,2,309.97,2943.58,[KADIN],8.0,3253.55,844,1,3253.55,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2899,9fabd2de-dfbe-11ea-9c1f-000d3a38a36f,Mobile,Offline,2020-08-16,2021-03-15,2020-08-16,2021-03-15,1.0,1,159.96,239.96,[KADIN],2.0,399.92,907,1,399.92,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
2900,d613ef44-9efd-11e9-9897-000d3a38a36f,Desktop,Offline,2018-11-22,2021-05-20,2019-02-01,2021-05-20,2.0,8,1519.79,134.98,"[COCUK, KADIN, AKTIFSPOR]",10.0,1654.77,841,1,1654.77,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
